G,PER,TS%,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,WS,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,TOV,PPG,RPG,APG,SPG,BPG,name,MVP Awards,1st Team,2nd Team,3rd Team,All-NBA Teams,All Star Selections,isHOF
78,10.15,0.46950000000000003,0.41700000000000004,10.95,2.8499999999999996,1.25,0.0,10.9,22.6,0.30000000000000004,-8.55,-0.4,88,218,0.3905,1.0,7.0,0.1,65,85,31.0,3.1025641025641026,1.3717948717948718,0.14102564102564102,0.16666666666666666,0.0,Bobby Cattage,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,12.479071407825446,0.42,0.292,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,1.9,-2.3267202000288334,0.5598788286771945,222,620,0.358,22.215036720029588,63.60448037195541,0.2487963155163492,143,181,73.93983201832528,11.509803921568627,4.404654523869437,3.0980392156862746,0.7822951462644971,0.47980902222888483,Bobby Cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,8.585714285714285,0.4495714285714286,0.3178571428571429,3.985714285714286,31.5,1.4999999999999998,0.1,24.642857142857142,16.914285714285715,-1.7000000000000002,-7.799999999999999,-1.0285714285714287,454,1261,0.3654285714285714,69.0,257.0,0.23399999999999996,305,396,471.0,3.8848484848484848,1.0575757575757576,3.203030303030303,0.43333333333333335,0.021212121212121213,Bobby Hurley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,15.121428571428572,0.5065714285714286,0.21228571428571433,7.935714285714286,19.228571428571428,2.05,0.29999999999999993,11.828571428571426,22.064285714285717,34.60000000000001,-0.1642857142857143,0.6142857142857142,2959,7107,0.41478571428571426,770.0,2173.0,0.3449285714285714,1209,1525,1073.0,9.548972188633616,3.05683192261185,2.5199516324062876,0.905683192261185,0.08827085852478839,Bobby Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,10.850000000000001,0.44575,0.375,8.811907190209096,16.875,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,1.1999999999999997,-2.3267202000288334,0.5598788286771945,564,1482,0.38325,88.86014688011835,254.41792148782164,0.2487963155163492,353,496,295.7593280733011,5.807843137254902,2.0901960784313727,2.176470588235294,0.6258361170115977,0.3838472177831079,Bobby Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,13.633333333333333,0.5137777777777779,0.28833333333333333,6.699999999999999,15.122222222222222,2.533333333333333,0.8111111111111111,13.644444444444444,22.58888888888889,27.099999999999998,-1.1444444444444446,0.9555555555555555,1957,4416,0.445,342.0,878.0,0.30822222222222223,897,1215,711.0,11.034261241970022,3.145610278372591,2.6680942184154177,1.2676659528907923,0.29764453961456105,Bobby Phills,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,14.350000000000001,0.507,0.154,16.05,6.6,0.9500000000000001,1.2,9.4,19.9,3.9,-3.2,-0.35,369,811,0.4575,48.0,148.0,0.3205,87,125,91.0,6.928571428571429,5.023809523809524,0.6904761904761905,0.3253968253968254,0.2619047619047619,Bobby Portis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,9.95,0.4591,0.21199999999999997,8.42,9.54,1.64,0.57,10.15,15.839999999999998,20.2,-2.5100000000000002,0.5399999999999999,1551,3552,0.3699,378.0,955.0,0.2756,709,862,522.0,8.989270386266094,3.8433476394849784,1.5236051502145922,0.8497854077253219,0.1781115879828326,Bobby Simmons,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.3500000000000001,0.1515,0.14800000000000002,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,-0.3,-2.3267202000288334,0.5598788286771945,13,55,0.12050000000000001,44.430073440059175,127.20896074391082,0.2487963155163492,11,16,147.87966403665055,2.8461538461538463,2.5384615384615383,1.0769230769230769,6.1380080706906694,3.764655405180481,Bobby Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,14.55,0.475,0.433,6.35,32.15,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,2.2,-2.3267202000288334,0.5598788286771945,246,619,0.39749999999999996,44.430073440059175,127.20896074391082,0.2487963155163492,208,268,147.87966403665055,6.0344827586206895,2.0172413793103448,3.560344827586207,0.6878802148187819,0.4219010367874677,Bobby Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,12.479071407825446,0.36,0.20199999999999999,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,2.4857962172056016,-2.3267202000288334,0.5598788286771945,72,223,0.32299999999999995,22.215036720029588,63.60448037195541,0.2487963155163492,31,45,73.93983201832528,2.7777777777777777,1.380952380952381,1.253968253968254,0.6332865469760215,0.38841682751862106,Bobby Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,11.325,0.43925000000000003,0.16999999999999998,5.525,13.65,1.475,0.2,14.788823919926452,18.90486889002028,1.7,-5.175,-0.25000000000000006,345,809,0.40625,88.86014688011835,254.41792148782164,0.2487963155163492,102,132,227.81949605497584,5.538461538461538,1.167832167832168,0.7692307692307693,0.36363636363636365,0.027972027972027972,Bobby Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,12.719999999999999,0.5772,0.2492,6.9799999999999995,7.42,0.8,0.34,11.96,20.72,9.1,-2.7199999999999998,-0.32,1337,3015,0.44559999999999994,508.0,1378.0,0.3704,631,724,453.0,11.952978056426332,3.2037617554858935,1.219435736677116,0.4106583072100313,0.0877742946708464,Bojan Bogdanovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,11.863257126260356,0.3498,0.22080000000000002,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,-0.3,-2.3267202000288334,0.5598788286771945,527,1703,0.30579999999999996,111.07518360014794,318.02240185977706,0.2487963155163492,299,394,369.69916009162637,6.632352941176471,3.900183238810496,1.8088235294117647,0.9778689328306214,0.599761277786106,Bones McKinney,0.0,1.0,1.0,0.0,2.0,0.0,0.0
23,11.0,0.439,0.17,14.1,7.5,0.7,2.5,9.5,19.1,0.2,-4.3,-0.1,22,53,0.415,0.0,1.0,0.0,6,9,6.0,2.1739130434782608,1.608695652173913,0.30434782608695654,0.08695652173913043,0.21739130434782608,Boniface N'Dong,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,15.664285714285715,0.5053571428571428,0.3475,10.707142857142859,13.764285714285714,2.6142857142857143,1.1285714285714286,14.97857142857143,25.921428571428567,33.199999999999996,-0.4500000000000001,0.6571428571428573,3429,7530,0.45792857142857146,257.0,802.0,0.28635714285714287,1580,2270,1479.0,11.813858695652174,4.521739130434782,2.0176630434782608,1.2703804347826086,0.33016304347826086,Bonzi Wells,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,12.3,0.44699999999999995,0.3955,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,3.1,-2.3267202000288334,0.5598788286771945,227,564,0.388,44.430073440059175,127.20896074391082,0.2487963155163492,153,220,147.87966403665055,5.1440677966101696,5.220338983050848,0.7288135593220338,0.6762212281269382,0.4147501717571716,Boo Ellis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,12.52222222222222,0.5465000000000001,0.1795,9.533333333333333,19.494444444444447,1.1833333333333333,1.2833333333333334,19.788888888888888,16.08888888888889,56.8,0.30555555555555547,1.2444444444444447,4409,8946,0.4938333333333333,581.0,1693.0,0.33855555555555555,1177,1652,2224.0,8.798668885191347,4.447587354409317,3.512479201331115,0.6181364392678869,0.4891846921797005,Boris Diaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,12.2,0.389,0.65,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,0.0,-2.3267202000288334,0.5598788286771945,6,20,0.3,22.215036720029588,63.60448037195541,0.2487963155163492,8,13,73.93983201832528,3.3333333333333335,3.1666666666666665,0.5,6.649508743248226,4.078376688945521,Boris Nachamkin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,8.95,0.49449999999999994,0.28669999999999995,8.04,8.64,1.3199999999999998,1.02,12.16,18.79,10.5,-3.6399999999999997,-0.1,959,2401,0.3768,419.0,1134.0,0.32859999999999995,566,721,377.0,6.846698113207547,2.542452830188679,0.9056603773584906,0.42452830188679247,0.24764150943396226,Bostjan Nachbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,12.95,0.5135000000000001,0.307,7.3,9.6,1.45,0.2,10.1,20.65,0.5,-4.05,-0.05,45,111,0.406,12.0,37.0,0.3265,27,34,14.0,4.961538461538462,1.5,0.7692307692307693,0.38461538461538464,0.038461538461538464,Bracey Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,12.2,0.469,0.29100000000000004,12.149999999999999,6.85,1.6,1.7000000000000002,14.85,19.8,0.9,-4.1,-0.15000000000000002,152,360,0.4145,0.0,1.0,0.1243981577581746,87,120,58.0,5.430555555555555,2.861111111111111,0.7222222222222222,0.4444444444444444,0.4166666666666667,Brad Branson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,18.7,0.5865,0.515,14.8625,15.325000000000001,1.0625,1.1625000000000003,14.55,22.112499999999997,65.10000000000001,2.3874999999999997,2.8875,3823,7189,0.52725,2.0,14.0,0.16632407887908732,2741,3670,1511.0,18.958029197080293,9.538321167883211,3.7007299270072993,0.7700729927007299,0.7244525547445255,Brad Daugherty,0.0,0.0,0.0,1.0,1.0,5.0,0.0
1006,12.952631578947368,0.5763684210526315,0.3501578947368421,3.9210526315789465,25.947368421052634,1.8684210526315785,0.3578947368421053,19.173684210526314,13.994736842105262,54.60000000000001,-2.5526315789473686,0.25263157894736843,3036,5938,0.5092105263157896,358.86014688011835,1096.4179214878218,0.2531569251358814,1685,2040,1408.0,7.9791252485089466,1.7614314115308152,4.782306163021869,0.7803180914512923,0.1481113320079523,Brad Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,3.5200000000000005,0.3402,0.2254,3.5,14.86,2.48,0.22000000000000003,12.32,23.3,0.20000000000000004,-10.58,-0.16,145,371,0.31239999999999996,4.0,24.0,0.1563592631032698,56,77,60.0,3.2710280373831777,0.6728971962616822,0.7570093457943925,0.5420560747663551,0.037383177570093455,Brad Holland,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,11.070588235294117,0.5014705882352941,0.1266470588235294,9.805882352941175,9.729411764705883,1.2823529411764705,2.652941176470588,12.288235294117648,17.32941176470588,20.6,-2.058823529411765,0.1823529411764706,2128,4831,0.4186470588235295,491.0,1356.0,0.28641176470588237,538,727,761.0,6.088709677419355,2.980414746543779,1.1428571428571428,0.4665898617511521,0.7649769585253456,Brad Lohaus,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,17.505555555555553,0.5668888888888889,0.4778888888888889,14.361111111111114,15.811111111111112,1.3666666666666665,1.666666666666667,14.22777777777778,18.505555555555556,89.89999999999999,1.638888888888889,1.6611111111111108,4104,8521,0.4753888888888889,227.0,673.0,0.32949999999999996,3152,3928,1612.0,11.427021696252465,7.263313609467455,2.8165680473372783,0.7564102564102564,0.6597633136094675,Brad Miller,0.0,0.0,0.0,0.0,0.0,2.0,0.0
457,10.2375,0.47775,0.265125,8.8375,7.9,1.0999999999999999,2.0625,13.2,19.25,9.999999999999998,-4.6125,-0.175,1129,2522,0.426125,6.0,35.0,0.105375,509,642,381.0,6.067833698030634,2.5229759299781183,1.0240700218818382,0.33698030634573306,0.5864332603938731,Brad Sellers,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,-6.75,0.323,0.3045,14.55,0.5,0.55,1.25,23.4,30.3,-0.1,-22.75,-0.15000000000000002,21,51,0.3175,0.0,1.0,0.1243981577581746,12,28,15.0,3.375,3.375,0.0625,0.1875,0.375,Brad Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,15.5,0.5388000000000001,0.2138,6.119999999999999,15.3,1.54,0.76,10.52,24.16,21.9,0.18,1.22,2122,4808,0.43740000000000007,663.0,1661.0,0.3976,821,1032,610.0,17.679012345679013,3.5555555555555554,3.095679012345679,1.0308641975308641,0.2993827160493827,Bradley Beal,0.0,0.0,0.0,0.0,0.0,2.0,0.0
235,13.083257126260355,0.4258,0.2238,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,8.5,-2.3267202000288334,0.5598788286771945,635,1632,0.39319999999999994,111.07518360014794,318.02240185977706,0.2487963155163492,242,354,369.69916009162637,6.43404255319149,4.798456939222729,1.578723404255319,0.8488734565848798,0.5206438326313431,Brady Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,18.95,0.6130000000000001,0.3057857142857143,12.450000000000001,5.235714285714286,1.4,4.678571428571429,9.107142857142858,16.22142857142857,31.799999999999997,0.7214285714285714,0.5642857142857144,1505,2473,0.5947142857142858,0.0,15.0,0.14216932315219957,512,754,242.0,6.87890625,3.662109375,0.466796875,0.48046875,0.99609375,Brandan Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7.1,0.46,0.2,7.5,0.0,0.0,2.7,0.0,8.5,0.0,-6.6,0.0,2,5,0.4,0.0,0.0,0.2487963155163492,1,1,0.0,0.8333333333333334,0.6666666666666666,0.0,0.0,0.16666666666666666,Branden Dawson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-1.2,0.0,0.0,0.0,46.5,0.0,0.0,0.0,15.7,0.0,-25.5,0.0,0,1,0.0,0.0,0.0,0.2487963155163492,0,0,0.0,0.0,0.0,1.0,0.0,0.0,Brandin Knight,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,4.3999999999999995,0.39666666666666667,0.12100000000000001,4.566666666666666,5.666666666666667,1.8999999999999997,0.6333333333333333,11.533333333333333,22.200000000000003,-0.6000000000000001,-8.866666666666667,-0.3666666666666667,101,287,0.3406666666666667,25.0,75.0,0.2753333333333333,12,20,37.0,2.212962962962963,0.5833333333333334,0.2222222222222222,0.2037037037037037,0.037037037037037035,Brandon Armstrong,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,14.649999999999999,0.5450833333333334,0.3479166666666667,12.516666666666666,5.508333333333334,0.9166666666666665,2.225,11.408333333333333,18.325,42.9,-2.1166666666666667,0.30833333333333335,2558,5125,0.48675,12.0,58.0,0.14111574554575396,1447,1740,718.0,8.674142480211081,4.5488126649076515,0.8021108179419525,0.3891820580474934,0.6319261213720316,Brandon Bass,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,9.3,0.454,0.29574999999999996,11.0,9.925,1.875,2.2,16.825,18.85,0.5000000000000001,-4.700000000000001,-0.22499999999999998,164,402,0.392,18.0,78.0,0.2295,82,127,93.0,4.076190476190476,2.619047619047619,0.8380952380952381,0.5714285714285714,0.20952380952380953,Brandon Davies,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,12.399999999999999,0.495,0.4525,16.950000000000003,5.050000000000001,1.25,1.2000000000000002,16.8,19.75,0.8,-6.0,-0.25,90,189,0.482,0.0,3.0,0.1243981577581746,40,82,44.0,3.283582089552239,2.791044776119403,0.3283582089552239,0.2537313432835821,0.11940298507462686,Brandon Hunter,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8.5,0.474,0.312,7.6,10.5,1.1,1.3,12.9,16.8,-0.3,-3.8,-1.1,276,686,0.402,55.0,187.0,0.294,133,214,116.0,9.367088607594937,4.012658227848101,2.1012658227848102,0.6329113924050633,0.45569620253164556,Brandon Ingram,0.0,0.0,0.0,0.0,0.0,1.0,0.0
670,14.624999999999998,0.48466666666666675,0.2504166666666667,5.691666666666666,30.75833333333333,1.9583333333333333,0.44166666666666665,14.216666666666667,21.858333333333334,33.0,-0.5916666666666667,0.8333333333333331,3027,7866,0.37250000000000005,1035.0,3022.0,0.32941666666666664,1548,1963,1370.0,12.891044776119402,2.8656716417910446,5.480597014925373,1.1522388059701492,0.15970149253731344,Brandon Jennings,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,14.162500000000001,0.5175,0.242625,5.925,23.5625,1.55,0.46249999999999997,15.225000000000001,24.699999999999996,16.2,-1.3624999999999998,0.48749999999999993,2467,5935,0.4088750000000001,750.0,2073.0,0.356125,1206,1468,1208.0,15.48314606741573,3.417977528089888,4.402247191011236,0.9977528089887641,0.1797752808988764,Brandon Knight,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,17.483333333333334,0.5131666666666667,0.3318333333333333,7.066666666666666,23.866666666666664,1.5333333333333334,0.45,10.55,23.633333333333336,37.5,1.3166666666666664,2.55,2224,4849,0.4295,322.0,925.0,0.29283333333333333,1366,1707,595.0,18.822085889570552,4.257668711656442,4.653374233128834,1.0276073619631902,0.2331288343558282,Brandon Roy,0.0,0.0,1.0,1.0,2.0,3.0,0.0
481,8.655555555555555,0.5134444444444444,0.1577777777777778,6.800000000000001,7.444444444444445,0.8777777777777778,1.7777777777777777,13.822222222222221,14.666666666666666,11.2,-3.1111111111111116,0.08888888888888889,1220,2861,0.4192222222222222,522.0,1300.0,0.3226666666666667,288,408,400.0,6.756756756756757,2.9376299376299375,0.972972972972973,0.46153846153846156,0.5446985446985447,Brandon Rush,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,5.633333333333333,0.35600000000000004,0.13515168195718696,8.566666666666666,1.2,2.6,0.5,14.933333333333332,21.166666666666668,-0.5,-9.566666666666666,-0.10000000000000002,17,57,0.29793909616038117,3.0,10.0,0.19393210517211637,4,8,12.0,2.2777777777777777,1.0,0.16666666666666666,0.4444444444444444,0.16666666666666666,Brandon Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5.4,0.37200000000000005,0.444,15.4,0.0,0.0,2.7,15.7,13.0,0.0,-11.3,-0.1,2,9,0.222,0.0,0.0,0.2487963155163492,4,4,2.0,1.0,1.375,0.0,0.0,0.25,Brant Weidner,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,14.193333333333332,0.5443333333333334,0.5444,15.233333333333336,3.8066666666666666,0.8733333333333332,4.879999999999999,15.0,14.333333333333336,50.5,-0.6866666666666666,0.6533333333333332,2386,4490,0.5223333333333333,0.0,5.0,0.1658642103442328,1470,2491,950.0,6.989921612541993,6.2597984322508395,0.5431131019036954,0.387458006718925,1.4188129899216126,Brendan Haywood,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1.6666666666666667,0.17266666666666666,0.2233333333333333,9.949209586945463,13.009962314342772,1.6482685648326214,1.410624278568677,15.085098559901937,18.90649185336037,-0.6,-2.3267202000288334,0.5598788286771945,23,113,0.10666666666666667,66.64511016008876,190.81344111586623,0.2487963155163492,28,40,221.81949605497584,1.8048780487804879,1.2195121951219512,1.5853658536585367,2.9192965214260505,1.7905068390492531,Brendan McCann,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,15.006250000000001,0.595875,0.2365625,6.606250000000001,18.3125,2.1125000000000003,0.8125000000000001,15.14375,16.275,73.39999999999999,1.9625,1.7625000000000002,3109,6807,0.44775,1485.0,3671.0,0.39725,1416,1715,1393.0,9.401030927835052,3.0422680412371133,3.1391752577319587,1.0505154639175258,0.28865979381443296,Brent Barry,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,11.488888888888889,0.5368888888888889,0.3472222222222222,5.644444444444445,24.74444444444445,2.4222222222222225,0.17777777777777778,22.755555555555556,19.42222222222222,12.1,-2.5444444444444443,0.17777777777777773,818,1918,0.3921111111111111,363.0,938.0,0.3298888888888889,482,585,626.0,5.935406698564593,1.6363636363636365,2.9569377990430623,0.7488038277511961,0.03827751196172249,Brent Price,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,7.0,0.484,0.353,9.8,9.6,1.0,1.5,16.9,19.9,0.0,-5.2,0.0,8,17,0.47100000000000003,0.0,0.0,0.2487963155163492,3,6,4.0,1.1875,0.5625,0.1875,0.0625,0.0625,Brent Scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8.8,0.517,0.504,14.3,3.7,1.2,3.6,21.7,12.2,0.4,-5.4,-0.6,54,121,0.446,0.0,1.0,0.0,45,61,41.0,2.1857142857142855,2.357142857142857,0.24285714285714285,0.22857142857142856,0.45714285714285713,Brett Szabo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11.8,0.48100000000000004,0.7040000000000001,15.4,13.1,2.6,3.1,20.3,20.5,0.1,-2.4,0.0,10,27,0.37,0.0,1.0,0.0,14,19,9.0,3.090909090909091,2.272727272727273,0.8181818181818182,0.45454545454545453,0.45454545454545453,Brett Vroman,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,13.576470588235296,0.4467058823529412,0.28929411764705876,5.917647058823529,37.38823529411765,3.8588235294117643,0.5294117647058824,22.335294117647063,16.294117647058826,35.9,-1.7823529411764703,0.2941176470588236,2263,5514,0.38994117647058824,19.0,137.0,0.15397603711957047,1391,1763,1530.0,7.083532219570405,2.464200477326969,5.9618138424821,1.6873508353221958,0.10978520286396182,Brevin Knight,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,10.9,0.5235833333333334,0.3286666666666666,9.791666666666666,10.475,2.0583333333333336,0.575,14.533333333333331,15.024999999999999,15.4,-1.0499999999999998,0.3666666666666667,664,1628,0.38208333333333333,243.0,653.0,0.3114166666666667,537,624,330.0,4.62280701754386,2.3026315789473686,1.019736842105263,0.6469298245614035,0.1513157894736842,Brian Cardinal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
